,tweet,parse
516,"@AinaKrisatina23 A López le conviene tener gente inepta y manipulable, es su forma de controlarlos a todos sin importar los resultados, que en el caso e Gatell son pésimos","@AinaKrisatina23 A López le conviene tener gente inepta y manipulable, es su forma de controlarlos a todos sin importar los resultados, que en el caso e Gatell son pésimos"
517,Próximos contagiados de covid,Próximos contagiados de covid
518,@dadkom14 Tampoci inventes. AMLO y Gatell mencionaron que el cubrebocas no servía. La Conade lanzó un cartel donde decía que el Covid no era para preocuparse. Se ve que eres fan de Amlo. Los dos inventan a lo bruto para dar au opinión. Das pena,@dadkom14 Tampoci inventes. AMLO y Gatell mencionaron que el cubrebocas no servía. La Conade lanzó un cartel donde decía que el Covid no era para preocuparse. Se ve que eres fan de Amlo. Los dos inventan a lo bruto para dar au opinión. Das pena
519,"#NosFaltan100mil No estoy defendiendo a López Gatell, pero no le pueden echar toda la culpa a él. ¿y las personas que hacen reuniones como si nada, las personas que se van a Acapulco porque ""ya pasó la pandemia"", las personas que salen sin cubrebocas? Ellos son el problema. ","#NosFaltan100mil No estoy defendiendo a López Gatell, pero no le pueden echar toda la culpa a él. ¿y las personas que hacen reuniones como si nada, las personas que se van a Acapulco porque ""ya pasó la pandemia"", las personas que salen sin cubrebocas? Ellos son el problema. "
520,"Se ponen a culpar a Gatell por las +100k muertes por COVID-19 en México, pero bien que quieren salir a las tiendas por el Buen Fin y visitar lugares turísticos durante la pandemia.... Tengan tantita madre Gente.","Se ponen a culpar a Gatell por las +100k muertes por COVID-19 en México, pero bien que quieren salir a las tiendas por el Buen Fin y visitar lugares turísticos durante la pandemia.... Tengan tantita madre Gente."
521,@lopezdoriga Para la ineficiencia e ignorancia del dr gatell mejor que vaya vender paletas a Acapulco,@lopezdoriga Para la ineficiencia e ignorancia del dr gatell mejor que vaya vender paletas a Acapulco
522,"@cruz_dilan @Cinnamon_with_ @Nereorios @EmmaChoquita QUE PENDEJADA ACABAS DE ESCRIBIR.... ENTONCES SI SALGO A LA CALLE SIN CUBREBOCAS Y TODO GRIPIENTO, ME REGAÑAN Y ME DICEN QUE POR QUÉ NO ESTOY EN MI CASA, YO SOLO LES PUEDO DECIR QUE GATELL Y OBRADOR TIENEN LA CULPA Y YA?","@cruz_dilan @Cinnamon_with_ @Nereorios @EmmaChoquita QUE PENDEJADA ACABAS DE ESCRIBIR.... ENTONCES SI SALGO A LA CALLE SIN CUBREBOCAS Y TODO GRIPIENTO, ME REGAÑAN Y ME DICEN QUE POR QUÉ NO ESTOY EN MI CASA, YO SOLO LES PUEDO DECIR QUE GATELL Y OBRADOR TIENEN LA CULPA Y YA?"
523,"@LOVREGA El inepto de gatell les dijo a muchos de sus atolizados que no usaran cubre hocico , ya chuchita ten dignidad no te daran hueso ","@LOVREGA El inepto de gatell les dijo a muchos de sus atolizados que no usaran cubre hocico , ya chuchita ten dignidad no te daran hueso "
524,Entre el periodismo de William Randolph Hearst y el periodismo de Joseph Pulitzer... La pequeña diferencia. #Gatell #100MilMuertos @heraldodemexico @nytimes @OGloboPolitica ,Entre el periodismo de William Randolph Hearst y el periodismo de Joseph Pulitzer... La pequeña diferencia. #Gatell #100MilMuertos @heraldodemexico @nytimes @OGloboPolitica 
525,Prioridades🤦🏻‍♂️ Bajo Reserva Exprés. AMLO habla de beisbol mientras López-Gatell anuncia 100 mil muertos ,Prioridades🤦🏻‍♂️ Bajo Reserva Exprés. AMLO habla de beisbol mientras López-Gatell anuncia 100 mil muertos 
526,@EmmaChoquita Yo Apollo a lopez gatell por que la culpa no es de el que esta mendiga pandemia nos haiga chingado y el pedi es que la gente no se cuida y no hace caso la gente es la culpable no hay otra persona culpable mas que el no hace caso por pendejo,@EmmaChoquita Yo Apollo a lopez gatell por que la culpa no es de el que esta mendiga pandemia nos haiga chingado y el pedi es que la gente no se cuida y no hace caso la gente es la culpable no hay otra persona culpable mas que el no hace caso por pendejo
527,"1.-se minimizó la pandemia, López alentando al pueblo a los abrazos, 2.-no se focalizo a los infectados con suficientes pruebas, se dejó que crecieran los contagios. 3 no llegaron a tiempo con los insumos 4 los médicos murieron por falta de insumos. 5 Gatell es un criminal.","1.-se minimizó la pandemia, López alentando al pueblo a los abrazos, 2.-no se focalizo a los infectados con suficientes pruebas, se dejó que crecieran los contagios. 3 no llegaron a tiempo con los insumos 4 los médicos murieron por falta de insumos. 5 Gatell es un criminal."
528,@georgeqro @Lvissxz Porque desde un principio no hubo una estrategia como si la hubo en Europa para contener los contagios. Aquí Gatell se dedicó a contar muertos no a combatir los contagios,@georgeqro @Lvissxz Porque desde un principio no hubo una estrategia como si la hubo en Europa para contener los contagios. Aquí Gatell se dedicó a contar muertos no a combatir los contagios
529,"@Donvix @lopezobrador_ @HLGatell Y eso que en España tienen al fente al pendejazo de Fernando Simón, que parece el hermano un poquito menos pendejo de López-Gatell.","@Donvix @lopezobrador_ @HLGatell Y eso que en España tienen al fente al pendejazo de Fernando Simón, que parece el hermano un poquito menos pendejo de López-Gatell."
530,"@GlodeJo07 Lo dicen porque recuerden: a López le cayó como anillo al dedo deshacerse de “unos cuantos” mexicanos que puede suplantar con Centroamericanos. Además Gatell ha escalado en fama y ambiciones...los López están felices, felices,","@GlodeJo07 Lo dicen porque recuerden: a López le cayó como anillo al dedo deshacerse de “unos cuantos” mexicanos que puede suplantar con Centroamericanos. Además Gatell ha escalado en fama y ambiciones...los López están felices, felices,"
531,"No veo a todos hablando de Gatell o de AMLO quejándose de su mala administración de la salud, ches marihuanos.","No veo a todos hablando de Gatell o de AMLO quejándose de su mala administración de la salud, ches marihuanos."
532,"@ramblassino Manual del buen facho: ""por el mal manejo de la pandemia por gatell y el caca""","@ramblassino Manual del buen facho: ""por el mal manejo de la pandemia por gatell y el caca"""
533,@carrizalr No es culpa de Gatell ni del presidente que casi nadie use cubrebocas y que sigan saliendo todos los días como si no hubiera pandemia.,@carrizalr No es culpa de Gatell ni del presidente que casi nadie use cubrebocas y que sigan saliendo todos los días como si no hubiera pandemia.
534,"@V_TrujilloM @avieu Para que cambiar? Para no tener otros 100,000 más , aunque se sabe que son muchos más no reconocidos. Y todavía el gato Gatell no quiere que pongan las cifras en primera plana, pues eso tal vez despertaría un poco a la gente boara cuidarse, aunque lo que domina es la ignorancia.","@V_TrujilloM @avieu Para que cambiar? Para no tener otros 100,000 más , aunque se sabe que son muchos más no reconocidos. Y todavía el gato Gatell no quiere que pongan las cifras en primera plana, pues eso tal vez despertaría un poco a la gente boara cuidarse, aunque lo que domina es la ignorancia."
535,"Culpan a López Gatell, pero no usan cubrebocas ni se privan de fiestas, en fin la hipocresía al igual que la estupidez, no tiene límites...","Culpan a López Gatell, pero no usan cubrebocas ni se privan de fiestas, en fin la hipocresía al igual que la estupidez, no tiene límites..."
536,"@leozuckermann @HLGatell Absolutamente NADIE puede prever el futuro, mucho menos tú. Por lo menos Dr. López-Gatell es experto reconocido en la materia de epidemiología. Hizo esa estimación hace muchos meses. ¿Debemos analizar tus propios comentarios del pasado por su veracidad?","@leozuckermann @HLGatell Absolutamente NADIE puede prever el futuro, mucho menos tú. Por lo menos Dr. López-Gatell es experto reconocido en la materia de epidemiología. Hizo esa estimación hace muchos meses. ¿Debemos analizar tus propios comentarios del pasado por su veracidad?"
537,"OIGAN COMO MIENTE: ""Lo que se ha hecho es lo que consideramos ha dado resultados, Gatell hace un trabajo extraordinario"": @lopezobrador_","OIGAN COMO MIENTE: ""Lo que se ha hecho es lo que consideramos ha dado resultados, Gatell hace un trabajo extraordinario"": @lopezobrador_"
538,"@LOVREGA Estás muy equivocada, no son ataque a Gatell, son críticas a las malas desiciones del gobierno de cuarta que sigue sonriendo como si nada y eso les pasará factura muy pronto.","@LOVREGA Estás muy equivocada, no son ataque a Gatell, son críticas a las malas desiciones del gobierno de cuarta que sigue sonriendo como si nada y eso les pasará factura muy pronto."
539,"@emiliano_beatle El peje y gatell son una desgracia, pero que ha hecho Yalitza para ser un orgullo nacional?","@emiliano_beatle El peje y gatell son una desgracia, pero que ha hecho Yalitza para ser un orgullo nacional?"
540,@roy_sk8 Lee el magnífico reportaje de @el_pais ahí detallan cómo ha costado que Gatell y Lopez usen cubrebocas ¿qué mensaje envían?,@roy_sk8 Lee el magnífico reportaje de @el_pais ahí detallan cómo ha costado que Gatell y Lopez usen cubrebocas ¿qué mensaje envían?
541,"Culpar a Gatell y después hacer campamentos, marchas multitudinarias solo refleja la inmadurez de buscar culpables y no hacerse responsable. Es importante la unión, el problema es global. #Covid_19mx","Culpar a Gatell y después hacer campamentos, marchas multitudinarias solo refleja la inmadurez de buscar culpables y no hacerse responsable. Es importante la unión, el problema es global. #Covid_19mx"
542,"@dimitrov_sofia Toda la razón Linda, los López son lo más responsables de no informar medidas serias,las consecuencias son ""catastróficas"" diría Gatell por sus primeros 60k ahora vamos por los 120k, y no son datos reales ésto va X3,se ha manejado mal la Pandemia y se pondrá peor,pésima decisión.","@dimitrov_sofia Toda la razón Linda, los López son lo más responsables de no informar medidas serias,las consecuencias son ""catastróficas"" diría Gatell por sus primeros 60k ahora vamos por los 120k, y no son datos reales ésto va X3,se ha manejado mal la Pandemia y se pondrá peor,pésima decisión."
543,Levante la mano quien quisiera meterle un buen putazo a Gatell. 🥊,Levante la mano quien quisiera meterle un buen putazo a Gatell. 🥊
544,"López Gatell ha enterrado 100k veces el muerto en esta pandemia, una estadística digna de Mr Chip.","López Gatell ha enterrado 100k veces el muerto en esta pandemia, una estadística digna de Mr Chip."
545,"@LOVREGA Cuando te refieras a ese desgraciado, por favor usa su nombre técnico, es más descriptivo #DrMuerte Gatell. Ah y metete tus “#otrosdatos” por el #anilloaldedo 🤗","@LOVREGA Cuando te refieras a ese desgraciado, por favor usa su nombre técnico, es más descriptivo #DrMuerte Gatell. Ah y metete tus “#otrosdatos” por el #anilloaldedo 🤗"
546,@Manuel_Pozo @Ale_Olvera777 Y los procesos de generación discursiva desde liderazgos gubernamentales: que muchas personas no usen cubrebocas o no crean en el virus es debido a campaña que realiza el presidente al no usarlos y Gatell diciendo que “sirve para lo que sirve y no sirve para lo que no sirve” ,@Manuel_Pozo @Ale_Olvera777 Y los procesos de generación discursiva desde liderazgos gubernamentales: que muchas personas no usen cubrebocas o no crean en el virus es debido a campaña que realiza el presidente al no usarlos y Gatell diciendo que “sirve para lo que sirve y no sirve para lo que no sirve” 
547,"#QuedateEnCasa #SanaDistancia #UsaCubrebocas #NoMamarObedeceAGatell Que están p3nd3j0s o que??? Eres responsable de ti nadie más te puede cuidar, El gran Dr Gatell da indicaciones y tú tomas desiciones!! #CuidarteEsCuidarnos ","#QuedateEnCasa #SanaDistancia #UsaCubrebocas #NoMamarObedeceAGatell Que están p3nd3j0s o que??? Eres responsable de ti nadie más te puede cuidar, El gran Dr Gatell da indicaciones y tú tomas desiciones!! #CuidarteEsCuidarnos "
548,"Gatell y López tal para cual, un par de inútiles.","Gatell y López tal para cual, un par de inútiles."
549,"Andan en la calle sin cubrebocas, no respetan la sana distancia, van de un lado a otro como si nada y luego culpan a Gatell.","Andan en la calle sin cubrebocas, no respetan la sana distancia, van de un lado a otro como si nada y luego culpan a Gatell."
550,"Ya me imagino los entre telones de los ""amigos"", super poderosos regios de Alfonso Romo, jefe de gabinete de AMLO: Carlos Salazar @cceoficialmx :-""Mijo, esto no es lo que habíamos quedado"" A.R.: ""Espérame en Siberia jojo"" C.S.: ""Te la bañas"" jojo Gatell #EsDeUrgidos Alemán","Ya me imagino los entre telones de los ""amigos"", super poderosos regios de Alfonso Romo, jefe de gabinete de AMLO: Carlos Salazar @cceoficialmx :-""Mijo, esto no es lo que habíamos quedado"" A.R.: ""Espérame en Siberia jojo"" C.S.: ""Te la bañas"" jojo Gatell #EsDeUrgidos Alemán"
551,"@ursusmarinus Da solución al problema, si eres más inteligente que Gatell, deja de insultar. Tienes la solución o eres parte del problema.","@ursusmarinus Da solución al problema, si eres más inteligente que Gatell, deja de insultar. Tienes la solución o eres parte del problema."
552,Por favor un nuevo zar #anticovid porqué #gatell nomás no la hace...,Por favor un nuevo zar #anticovid porqué #gatell nomás no la hace...
553,@PelonGomis @HLGatell El pendejo de Gatell no tiene ni más la mínima idea de cómo controlar una pandemia.,@PelonGomis @HLGatell El pendejo de Gatell no tiene ni más la mínima idea de cómo controlar una pandemia.
554,De locos esa afirmación 100 muertos hablan por sí solos de lo catastrófico del incompetente de Gatell,De locos esa afirmación 100 muertos hablan por sí solos de lo catastrófico del incompetente de Gatell
555,Ha sido una pésima campaña de concientizacion del gobierno! Él inútil de Gatell apenas empieza a aceptar que se debe usar tapa bocas !! Nefasta la gestión de la pandemia !!,Ha sido una pésima campaña de concientizacion del gobierno! Él inútil de Gatell apenas empieza a aceptar que se debe usar tapa bocas !! Nefasta la gestión de la pandemia !!
