,tweet,parse
279,"#NosFaltan100mil México 3er lugar mundo muertos coronavirus, sólo debajo de: 🇵🇪 Perú 🇪🇨 Ecuador Y encima países como: 🇺🇸 Estados Unidos 🇧🇷 Brasil 🇪🇸 España Esta explicación, base números López Gatell presentó ayer:","#NosFaltan100mil México 3er lugar mundo muertos coronavirus, sólo debajo de: 🇵🇪 Perú 🇪🇨 Ecuador Y encima países como: 🇺🇸 Estados Unidos 🇧🇷 Brasil 🇪🇸 España Esta explicación, base números López Gatell presentó ayer:"
280,"@luisroj98579813 @ChumelTorres Tu ídolo palacio dijo estában bien preparados, recursos, ídolo gatell dijo pandemia reunía requisitos considerarse grave, si dirigen país relajan imagina población","@luisroj98579813 @ChumelTorres Tu ídolo palacio dijo estában bien preparados, recursos, ídolo gatell dijo pandemia reunía requisitos considerarse grave, si dirigen país relajan imagina población"
281,"Sin embargo, México sumaba casi mes emergencia sanitaria pandemia, López-Gatell aseguró 27 abril usar cubrebocas “pobre nula utilidad” prevenirse delCovid-19. #GxLD","Sin embargo, México sumaba casi mes emergencia sanitaria pandemia, López-Gatell aseguró 27 abril usar cubrebocas “pobre nula utilidad” prevenirse delCovid-19. #GxLD"
282,ES TODO UN SEÑOR. Gatell Señor.,ES TODO UN SEÑOR. Gatell Señor.
283,Cómo quisiera borrarle pinché sonrisa ma$&amp;@?zo puto Gatell,Cómo quisiera borrarle pinché sonrisa ma$&amp;@?zo puto Gatell
284,100K DE GATELL,100K DE GATELL
285,@epigmenioibarra @proceso Es culpa Gatell,@epigmenioibarra @proceso Es culpa Gatell
286,"Hugo Lopez Gatell gente honesta, importa material, dinero , humano , entregado, ningún país mundo informado COVID diariamente","Hugo Lopez Gatell gente honesta, importa material, dinero , humano , entregado, ningún país mundo informado COVID diariamente"
287,AMLO/GATELL Falta capacidad/ titere El peor genocidio registrado historia MEXICO Grandisimo¡¡¡¡¡¡¡¡ ............¡¡¡¡¡¡¡ Sabes 📌CIEN MIL MUERTES Blablablablablabla deja adversarios Y acepta ineficacia gobierno,AMLO/GATELL Falta capacidad/ titere El peor genocidio registrado historia MEXICO Grandisimo¡¡¡¡¡¡¡¡ ............¡¡¡¡¡¡¡ Sabes 📌CIEN MIL MUERTES Blablablablablabla deja adversarios Y acepta ineficacia gobierno
288,"@leozuckermann @HLGatell A Gatell AMLO principalmente, podemos demandarlos homicidios culposos agravantes extremos.","@leozuckermann @HLGatell A Gatell AMLO principalmente, podemos demandarlos homicidios culposos agravantes extremos."
289,"El índice muertes diabetes México, semejante pandemia hoy enfrentamos. Gatell enfrenta tres pandemias vez, El Covid, La diabetes cáncer desinformación derecha.","El índice muertes diabetes México, semejante pandemia hoy enfrentamos. Gatell enfrenta tres pandemias vez, El Covid, La diabetes cáncer desinformación derecha."
290,100K DE GATELL,100K DE GATELL
291,"Hugo López-Gatell, aseguró Gobierno México recomendó uso cubrebocas inicio epidemia Covid-19, aunque finales mayo pidió población ponérselo. #GxLD","Hugo López-Gatell, aseguró Gobierno México recomendó uso cubrebocas inicio epidemia Covid-19, aunque finales mayo pidió población ponérselo. #GxLD"
292,"Las políticas sanitarias #ElCacas Dr. Muerte Gatell dejado desmembradas 100,000 familias, siguen acumulando mientras lees tuit.","Las políticas sanitarias #ElCacas Dr. Muerte Gatell dejado desmembradas 100,000 familias, siguen acumulando mientras lees tuit."
293,@ChumelTorres La Ineptitud Falta De Seeriedad. Son Para Que No HICIERON CASO? DE QUEDARSE EN CASA Y UTILIZÁR TAPABOCAS. DIGO POT ERES DE LOS QUE LE HECHAN LA CULPA DE TODO A LOPEZ Y GÁTELL HASTA POR Que llueve,@ChumelTorres La Ineptitud Falta De Seeriedad. Son Para Que No HICIERON CASO? DE QUEDARSE EN CASA Y UTILIZÁR TAPABOCAS. DIGO POT ERES DE LOS QUE LE HECHAN LA CULPA DE TODO A LOPEZ Y GÁTELL HASTA POR Que llueve
294,YO ENFRENTO CON EL DOCTOR GATELL cualquier calumnia difamacion............,YO ENFRENTO CON EL DOCTOR GATELL cualquier calumnia difamacion............
295,@HLGatell Al basurero historia señor Gatell,@HLGatell Al basurero historia señor Gatell
296,"@IIslasG @ramblassino Van ver contagiados Enero, oposicion seguirá misma cantaleta presidente Doc. Gatell culpables. 🙄","@IIslasG @ramblassino Van ver contagiados Enero, oposicion seguirá misma cantaleta presidente Doc. Gatell culpables. 🙄"
297,"@LupitaJuarezH @HLGatell Resulta enormemente torpe gente vaya fiesta, emborrache, haga estupideces luego sostengan López Gatell imbécil contagiaron Covid-19. El colmo pendejez.","@LupitaJuarezH @HLGatell Resulta enormemente torpe gente vaya fiesta, emborrache, haga estupideces luego sostengan López Gatell imbécil contagiaron Covid-19. El colmo pendejez."
298,Gatell bien llamado #DoctorMuerte Se decidió experimentar PRETEXTOS Sobre PANDEMIA Hubiera sido fácil instaurar medidas drásticas abasto suficiente equipó materiales insumo Sector Salud ERA MUCHO PEDIR ? #SonMasDe100mil #VxM,Gatell bien llamado #DoctorMuerte Se decidió experimentar PRETEXTOS Sobre PANDEMIA Hubiera sido fácil instaurar medidas drásticas abasto suficiente equipó materiales insumo Sector Salud ERA MUCHO PEDIR ? #SonMasDe100mil #VxM
299,"Dr. Gatell, 90 millones MEXICANOS admiramos agradecidos cuidarnos covid-19!!! Desarrollate vacuna vs VIRUS NARCOPRIAN","Dr. Gatell, 90 millones MEXICANOS admiramos agradecidos cuidarnos covid-19!!! Desarrollate vacuna vs VIRUS NARCOPRIAN"
300,"@LOVREGA Aún así. Las encuestas factor eficiencia resultados. En caso Gatell pueden ser popularidad, solo refleja mal informados impreparados encuestados.","@LOVREGA Aún así. Las encuestas factor eficiencia resultados. En caso Gatell pueden ser popularidad, solo refleja mal informados impreparados encuestados."
301,El doctor Gatell ejemplo mundial #GatellOrgulloNacional 🥰🥰🥰🥰🥰,El doctor Gatell ejemplo mundial #GatellOrgulloNacional 🥰🥰🥰🥰🥰
302,"@dadkom14 Cien mil muertos , siquiera conectados respirador , asesinos , sigan culpando coca cola bimbo , igual manos estan llenas sangre , Gatell porqueria , mas porqueria defiende.","@dadkom14 Cien mil muertos , siquiera conectados respirador , asesinos , sigan culpando coca cola bimbo , igual manos estan llenas sangre , Gatell porqueria , mas porqueria defiende."
303,"El 19 Noviembre superó México cifra 100,000 defunciones. Hugo López Gatell pidió medios agregarle ""dramatismo"" epidemia","El 19 Noviembre superó México cifra 100,000 defunciones. Hugo López Gatell pidió medios agregarle ""dramatismo"" epidemia"
304,"@LOVREGA De encuestas Chairos si, verdaderas encuestas cuchareadas ahí Gatell fondo.","@LOVREGA De encuestas Chairos si, verdaderas encuestas cuchareadas ahí Gatell fondo."
305,"++cuando presidente hacía cosa minimizar pandemia pidiendo gente abrazara saliera miedo, ahora dice culpables ciudadanos tomar serio riesgo contagio. Gatell posición decir estrategia funciona","++cuando presidente hacía cosa minimizar pandemia pidiendo gente abrazara saliera miedo, ahora dice culpables ciudadanos tomar serio riesgo contagio. Gatell posición decir estrategia funciona"
306,🔎 Opacidad cifras 🙅‍♂️ Rechazo expertos 🧪 Falta aplicación pruebas ⌛️ Tardía compra insumos necesarios personal médico Ese resumen resultados Gobierno federal Hugo López-Gatell frente pandemia.,🔎 Opacidad cifras 🙅‍♂️ Rechazo expertos 🧪 Falta aplicación pruebas ⌛️ Tardía compra insumos necesarios personal médico Ese resumen resultados Gobierno federal Hugo López-Gatell frente pandemia.
307,Gatell machito promedio dice 'no dramática',Gatell machito promedio dice 'no dramática'
308,"@LOVREGA De 232 comentarios 2 favor; 230 contra, seguro seguidor Trun; llaman Gatell #Dr.Muerte?","@LOVREGA De 232 comentarios 2 favor; 230 contra, seguro seguidor Trun; llaman Gatell #Dr.Muerte?"
309,@jgnaredo @HLGatell ¿Quieres aplaudamos Gatell? ¿De verdad?,@jgnaredo @HLGatell ¿Quieres aplaudamos Gatell? ¿De verdad?
310,@ThomasBrown2020 @RafaNormaMende1 @LaBoadelaZopi @LiIithM Cálmate Gatell solo inflarlo pivote!,@ThomasBrown2020 @RafaNormaMende1 @LaBoadelaZopi @LiIithM Cálmate Gatell solo inflarlo pivote!
311,"5/7 Hugo López Gatell pudo ser, tal vez, buen epidemiólogo secas, declinó prefirió ser lambiscón pésimo presidente.","5/7 Hugo López Gatell pudo ser, tal vez, buen epidemiólogo secas, declinó prefirió ser lambiscón pésimo presidente."
312,"De entrada, AMLO conserva altos índices aprobación general, pesar condiciones creadas pandemia, mal manejo parte Gatell mal manejo respuesta económica pandemia...","De entrada, AMLO conserva altos índices aprobación general, pesar condiciones creadas pandemia, mal manejo parte Gatell mal manejo respuesta económica pandemia..."
313,"Lo importante ""echando culpas"" sino SABER, ¿Qué hecho Gatell?... trabajo sido primer caso México, informar población riesgo conlleva adquirir enfermedad COVID, personas FACTORES DE RIESGO.","Lo importante ""echando culpas"" sino SABER, ¿Qué hecho Gatell?... trabajo sido primer caso México, informar población riesgo conlleva adquirir enfermedad COVID, personas FACTORES DE RIESGO."
314,"A López ""el soberbio"" Gatell pidieron concientizar uso cubrebocas, dijo necesario. Ex secretarios salud entregaron propuestas manejar epidemia mayor eficacia, tacho politiqueros leyó informe. Nunca confronto AMLO++","A López ""el soberbio"" Gatell pidieron concientizar uso cubrebocas, dijo necesario. Ex secretarios salud entregaron propuestas manejar epidemia mayor eficacia, tacho politiqueros leyó informe. Nunca confronto AMLO++"
315,"Culpar Gatell 100 mil muertes? Debe haber responsabilidad, culpo vecino empezó pandemia dejado hacer reuniones fines semana.","Culpar Gatell 100 mil muertes? Debe haber responsabilidad, culpo vecino empezó pandemia dejado hacer reuniones fines semana."
316,Y exigido renuncia López Gatell.,Y exigido renuncia López Gatell.
317,"@HernanGomezB @VivaAerobus @HLGatell Lo Gatell gana pulso día día , avión estupidez adicional , relacionadas mismo","@HernanGomezB @VivaAerobus @HLGatell Lo Gatell gana pulso día día , avión estupidez adicional , relacionadas mismo"
318,"@EmmaChoquita Igual, ojos cerrados... No creo tantos instituciones nivel internacional equivocadas reconocimientos Dr. GATELL","@EmmaChoquita Igual, ojos cerrados... No creo tantos instituciones nivel internacional equivocadas reconocimientos Dr. GATELL"
319,LAS 100K MDE GATELL,LAS 100K MDE GATELL
320,"Siendo justos, gustaría ver Gatell cárcel ti?","Siendo justos, gustaría ver Gatell cárcel ti?"
321,Puro pendejo tercermundista defiende Gatell,Puro pendejo tercermundista defiende Gatell
322,100K DE GATELL,100K DE GATELL
323,@Lizgottik Les voy creer Gatell reconozca estrategia fallida #NosFaltan100mil,@Lizgottik Les voy creer Gatell reconozca estrategia fallida #NosFaltan100mil
324,LAS 100K DE GATELL LO FELICITA DON #CabezaDeCaca !,LAS 100K DE GATELL LO FELICITA DON #CabezaDeCaca !
325,"@brisegonzalez05 Ya habló lame 🥚🥚 PRIAN, come 💩 Borolas envidia Gatell, jajajaja 😆","@brisegonzalez05 Ya habló lame 🥚🥚 PRIAN, come 💩 Borolas envidia Gatell, jajajaja 😆"
326,"Cuentan #RevolucionMexicana dejo 1 millón muertos, 250mil bala 750mil influenza hambre dice contaban #DuoLopez Gatell Obrador... No aprendemos nada.","Cuentan #RevolucionMexicana dejo 1 millón muertos, 250mil bala 750mil influenza hambre dice contaban #DuoLopez Gatell Obrador... No aprendemos nada."
327,"@LOVREGA Porque recuerda murieron andar malos pasos, cambio muerto pandemia Gatell anda inyectando sars cov 2 robandoles líquido rodillas.","@LOVREGA Porque recuerda murieron andar malos pasos, cambio muerto pandemia Gatell anda inyectando sars cov 2 robandoles líquido rodillas."
328,"Un hermano contagió C-19, 12días hospitalizado clínica 58 IMSS, siempre tratamiento médico equipo disponible, incluso dieron oxígeno extra 10días casa. Se contagió trabajando CFE. bien gob ,no culpa Gatell #FelizViernesATodos","Un hermano contagió C-19, 12días hospitalizado clínica 58 IMSS, siempre tratamiento médico equipo disponible, incluso dieron oxígeno extra 10días casa. Se contagió trabajando CFE. bien gob ,no culpa Gatell #FelizViernesATodos"
329,"@VeracruzRadio @michinthered @Jaime2Urdiales @MarioFr63967841 @brisegonzalez05 Lo importante ""echando culpas"" sino SABER, ¿que hecho Gatell?... trabajo sido primer caso México, informar población riesgo conlleva adquirir enfermedad COVID, personas FACTORES DE RIESGO.","@VeracruzRadio @michinthered @Jaime2Urdiales @MarioFr63967841 @brisegonzalez05 Lo importante ""echando culpas"" sino SABER, ¿que hecho Gatell?... trabajo sido primer caso México, informar población riesgo conlleva adquirir enfermedad COVID, personas FACTORES DE RIESGO."
330,"López-Gatell: Hay 100 mil fallecidos. Reforma: Hay 100 mil fallecidos. López-Gatell: ¡Dejen decir 100 mil móridos, murieron!","López-Gatell: Hay 100 mil fallecidos. Reforma: Hay 100 mil fallecidos. López-Gatell: ¡Dejen decir 100 mil móridos, murieron!"
331,"@leozuckermann @HLGatell Preguntale bola ojetes siguen haciendo fiestas usan cubrebocas lugares juntos, Gatell qué? Che latoso","@leozuckermann @HLGatell Preguntale bola ojetes siguen haciendo fiestas usan cubrebocas lugares juntos, Gatell qué? Che latoso"
332,@el_Barto__ @Fco_Glez_ @monicagarzag @julioastillero Gatell imbécil.,@el_Barto__ @Fco_Glez_ @monicagarzag @julioastillero Gatell imbécil.
333,"Maldito Gatell, si salvó 766,000 personas Covid-19 Por salvó 100,00 restantes murieron? Asesino! #100MilMuertos #GatellAsesino","Maldito Gatell, si salvó 766,000 personas Covid-19 Por salvó 100,00 restantes murieron? Asesino! #100MilMuertos #GatellAsesino"
334,"En desmadre andan #GoberLadrones, varios contagiaron Covid. ¿También culpa Gatell?","En desmadre andan #GoberLadrones, varios contagiaron Covid. ¿También culpa Gatell?"
335,"@econokafka @HLGatell Aunque guste López Gatell, datos contundentes.","@econokafka @HLGatell Aunque guste López Gatell, datos contundentes."
336,"@aromgom @Pajaropolitico @HLGatell Marzo! Jajajaja! Brodi, friegues! Deja ver político, hace falta sentar pies realidad. Hasta hace apenas unas pocas horas (está semana) solicito Gatell medios comunicación difundir uso cubrebocas! Es tontos,no crees? Para ""científico""","@aromgom @Pajaropolitico @HLGatell Marzo! Jajajaja! Brodi, friegues! Deja ver político, hace falta sentar pies realidad. Hasta hace apenas unas pocas horas (está semana) solicito Gatell medios comunicación difundir uso cubrebocas! Es tontos,no crees? Para ""científico"""
337,@lopezdoriga Confrontación vida muerte macabro referí Gatell priviligiando macabro López. #NiUnVotoAMORENA2021,@lopezdoriga Confrontación vida muerte macabro referí Gatell priviligiando macabro López. #NiUnVotoAMORENA2021
338,"wey andan mentando madre Gatell, único trabajo informarnos situación cuidarnos puta maestra kínder regaña si haces mal cosas, deberías tomar propias decisiones Y afrontar consecuencias actos.","wey andan mentando madre Gatell, único trabajo informarnos situación cuidarnos puta maestra kínder regaña si haces mal cosas, deberías tomar propias decisiones Y afrontar consecuencias actos."
339,"😠 obviamente más, Gatell títere.","😠 obviamente más, Gatell títere."
340,LOS 100K DE GATELL #ELPEORGOBIERNODELAHISTORIA,LOS 100K DE GATELL #ELPEORGOBIERNODELAHISTORIA
341,"@maquinaazul2011 @rivapa @HLGatell Te dices periodista, deberías tener presente comunicación López-Gatell sido confusa, decirlo eufemísticamente. El mensaje debió ser contundente: usen cubrebocas, así gente así recibió. No defiendas gobierno criminal.","@maquinaazul2011 @rivapa @HLGatell Te dices periodista, deberías tener presente comunicación López-Gatell sido confusa, decirlo eufemísticamente. El mensaje debió ser contundente: usen cubrebocas, así gente así recibió. No defiendas gobierno criminal."
342,Lógica 101: ¿Gatell puede tener alto nivel aprobación encuestas aún así ser fracaso? Of course!,Lógica 101: ¿Gatell puede tener alto nivel aprobación encuestas aún así ser fracaso? Of course!
